especie,Date,apertura,maximo,minimo,Close,volumen,timestamp
CEDEARKO,2021-09-02,2015,2020,1992.5,2017.5,33479,1630551600
CEDEARKO,2021-09-03,2017,2023,1981,2019.5,38371,1630638000
CEDEARKO,2021-09-06,2030,2060,2021,2055.5,13136,1630897200
CEDEARKO,2021-09-07,2015,2023.5,1979,1983.5,84524,1630983600
CEDEARKO,2021-09-08,1985,2022,1984,2014,59724,1631070000
CEDEARKO,2021-09-09,2015,2032,2003,2030,52177,1631156400
CEDEARKO,2021-09-10,2028.5,2045,2011,2040,65946,1631242800
CEDEARKO,2021-09-13,2050,2050,1987,1996.5,83003,1631502000
CEDEARKO,2021-09-14,1993,2009.5,1973,1999,84085,1631588400
CEDEARKO,2021-09-15,2003,2020,1984,2018.5,45040,1631674800
CEDEARKO,2021-09-16,2000.5,2009,1964.5,1999.5,28797,1631761200
CEDEARKO,2021-09-17,1994,2000,1970,1984.5,181921,1631847600
CEDEARKO,2021-09-20,1980,2005,1961,2004,49488,1632106800
CEDEARKO,2021-09-21,2002,2024.5,2000,2020,30151,1632193200
CEDEARKO,2021-09-22,2020,2040,2002,2039.5,29039,1632279600
CEDEARKO,2021-09-23,2039.5,2063,2036.5,2060,25060,1632366000
CEDEARKO,2021-09-24,2060,2082,2043,2072,68962,1632452400
CEDEARKO,2021-09-27,2054,2088,2054,2080,50450,1632711600
CEDEARKO,2021-09-28,2070,2078,2032,2049.5,38022,1632798000
CEDEARKO,2021-09-29,2050,2081.5,2046,2058.5,35156,1632884400
CEDEARKO,2021-09-30,2060,2079.5,2008,2016,37457,1632970800
CEDEARKO,2021-10-01,2016,2050,2008.5,2042.5,56536,1633057200
CEDEARKO,2021-10-04,2041.5,2059.5,2012,2043.5,38718,1633316400
CEDEARKO,2021-10-05,2043.5,2052,2012,2021,87637,1633402800
CEDEARKO,2021-10-06,2029.5,2053,2007,2050.5,36680,1633489200
CEDEARKO,2021-10-07,2075,2095,2053,2069.5,52037,1633575600
CEDEARKO,2021-10-12,2072,2130,2072,2078,61657,1634007600
CEDEARKO,2021-10-13,2078,2082,2050,2078.5,79526,1634094000
CEDEARKO,2021-10-14,2090,2118.5,2079,2108.5,65282,1634180400
