especie,Date,apertura,maximo,minimo,Close,volumen,timestamp
LOMA,2020-10-08,146,148,145,147.14999,352773,1602126000
LOMA,2020-10-09,144.2,144.2,134.05,140.85001,326605,1602212400
LOMA,2020-10-13,141.95,141.95,136,138.89999,152300,1602558000
LOMA,2020-10-14,140.5,144,139,143.8,282647,1602644400
LOMA,2020-10-15,143,150,132,148.55,349030,1602730800
LOMA,2020-10-16,149.89999,154.5,149,152.95,325376,1602817200
LOMA,2020-10-19,153.7,161,153.5,156.95,330493,1603076400
LOMA,2020-10-20,157,159.95,150,152.8,289654,1603162800
LOMA,2020-10-21,152.8,157,152,155.95,518115,1603249200
LOMA,2020-10-22,156,158,153,157.8,162414,1603335600
LOMA,2020-10-23,158,162.8,151.65,160.89999,434216,1603422000
LOMA,2020-10-26,159.60001,160,147.1,147.55,306366,1603681200
LOMA,2020-10-27,147.64999,150.6,138,139.2,166408,1603767600
LOMA,2020-10-28,137,137,128.85,133.2,283525,1603854000
LOMA,2020-10-29,133.5,136.7,130,134.89999,144158,1603940400
LOMA,2020-10-30,138,138,131.75,134.05,234305,1604026800
LOMA,2020-11-02,138,140,134.3,137.25,349189,1604286000
LOMA,2020-11-03,138,147,138,143.64999,434792,1604372400
LOMA,2020-11-04,146.89999,148.75,141.5,142.05,550682,1604458800
LOMA,2020-11-05,145,147.5,139.5,142.89999,412328,1604545200
LOMA,2020-11-06,147.95,147.95,138.5,139.05,96797,1604631600
LOMA,2020-11-09,144.89999,144.9,135,135.45,748782,1604890800
LOMA,2020-11-10,137,140.5,133.1,139.7,483930,1604977200
LOMA,2020-11-11,140.10001,151,139.2,148.7,888331,1605063600
LOMA,2020-11-12,167.7,169.25,165,167.89999,139983,1605150000
LOMA,2020-11-13,147.39999,152,142.55,145.60001,319512,1605236400
LOMA,2020-11-16,146,151,146,150.3,193826,1605495600
LOMA,2020-11-17,149,156.9,144,156.60001,332159,1605582000
LOMA,2020-11-18,156.5,159.5,152.15,155.25,201777,1605668400
LOMA,2020-11-19,157.25,157.25,151.1,152.25,134957,1605754800
LOMA,2020-11-20,152,156,151.1,155.25,119935,1605841200
LOMA,2020-11-24,155.25,167,155.2,164.7,431688,1606186800
LOMA,2020-11-25,167.25,174.5,165.2,167.3,354487,1606273200
LOMA,2020-11-26,169,171,166,168.75,86731,1606359600
LOMA,2020-11-27,168.39999,179.25,167.5,172,329486,1606446000
LOMA,2020-11-30,172,177,167,171.45,168922,1606705200
LOMA,2020-12-01,172,172,164,170,116281,1606791600
LOMA,2020-12-02,169,179.35,168.5,169,113889,1606878000
LOMA,2020-12-03,170,172.95,169,171.85001,132747,1606964400
LOMA,2020-12-04,174.89999,174.9,169.5,170.35001,147369,1607050800
LOMA,2020-12-09,165.55,170.25,161.85,162.3,217944,1607482800
LOMA,2020-12-10,163.5,168.95,163.5,167,138760,1607569200
LOMA,2020-12-11,167.7,169.25,165,167.89999,139983,1607655600
LOMA,2020-12-14,166,171.9,163,167.45,157220,1607914800
LOMA,2020-12-15,167,173.6,167,169.60001,125591,1608001200
LOMA,2020-12-16,172,173.95,170.1,171.85001,261201,1608087600
LOMA,2020-12-17,175,178,171.75,177.95,153506,1608174000
LOMA,2020-12-18,178,180.5,177,179.89999,111498,1608260400
LOMA,2020-12-21,178.95,178.95,163,171.75,149946,1608519600
LOMA,2020-12-22,173,176,166.2,171,408419,1608606000
LOMA,2020-12-23,168,177,167.4,176.55,169173,1608692400
LOMA,2020-12-28,173,176.55,172.5,173.35001,138117,1609124400
LOMA,2020-12-29,170,179.95,170,174.25,90879,1609210800
LOMA,2020-12-30,179,184,175.5,180.75,294546,1609297200
LOMA,2021-01-04,181.45,182,170.1,173.2,279820,1609729200
LOMA,2021-01-05,173.8,177,172,175.05,401857,1609815600
LOMA,2021-01-06,177.5,180,170.1,175.35001,393475,1609902000
LOMA,2021-01-07,176,179,173.1,173.95,183538,1609988400
LOMA,2021-01-08,178.5,178.5,164.5,166.45,200767,1610074800
LOMA,2021-01-11,167,170,163,165.8,439966,1610334000
LOMA,2021-01-12,165.89999,171,164,170,240430,1610420400
LOMA,2021-01-13,170,175.5,166.05,167.89999,197642,1610506800
LOMA,2021-01-14,170,170,163,164,281505,1610593200
LOMA,2021-01-15,163.14999,165,157.05,160,140407,1610679600
LOMA,2021-01-18,160,161.9,155.15,155.55,69459,1610938800
LOMA,2021-01-19,158,164,158,163.39999,134212,1611025200
LOMA,2021-01-20,165,168.05,163,165.05,136856,1611111600
LOMA,2021-01-21,168,168,155,157.35001,140223,1611198000
LOMA,2021-01-22,159.89999,164.3,152.5,155.8,81822,1611284400
LOMA,2021-01-25,157,160,151,151.10001,143198,1611543600
LOMA,2021-01-26,151.10001,160,150,159.25,217634,1611630000
LOMA,2021-01-27,160,160,152,154.45,244131,1611716400
LOMA,2021-01-28,157.5,162.25,155,161.7,109977,1611802800
LOMA,2021-01-29,164.5,166.75,155.5,157.25,154827,1611889200
LOMA,2021-02-01,159,161,157.5,159.39999,84506,1612148400
LOMA,2021-02-02,165,165,160.1,165,129338,1612234800
LOMA,2021-02-03,166,168,164.5,166.05,181286,1612321200
LOMA,2021-02-04,166.45,170,164.7,169.05,119309,1612407600
LOMA,2021-02-05,169.10001,170,165,166.95,103494,1612494000
LOMA,2021-02-08,166.2,171.8,166.2,166.95,159751,1612753200
LOMA,2021-02-09,170.75,175.7,170.5,175.35001,163474,1612839600
LOMA,2021-02-10,175.35001,179,175,178.5,197848,1612926000
LOMA,2021-02-11,178,186,175.55,184.60001,318712,1613012400
LOMA,2021-02-12,181.5,186,176.85,178.3,112900,1613098800
LOMA,2021-02-17,179.10001,187,174.75,179.05,274666,1613530800
LOMA,2021-02-18,181,183,173.2,178.35001,266763,1613617200
LOMA,2021-02-19,179.5,180,175.5,176.05,201660,1613703600
LOMA,2021-02-22,178,180,170.6,172.10001,105355,1613962800
LOMA,2021-02-23,169,175,165,174.55,80505,1614049200
LOMA,2021-02-24,178.89999,180,172,176.85001,138290,1614135600
LOMA,2021-02-25,178,182,168.9,173.85001,129476,1614222000
LOMA,2021-02-26,175,175,165,169.10001,125875,1614308400
LOMA,2021-03-01,170.5,172.8,168,172.5,77055,1614567600
LOMA,2021-03-02,174.7,174.7,167,170.7,133,1614654000
LOMA,2021-03-03,171,172.75,164.5,169.89999,3,1614740400
LOMA,2021-03-04,169.89999,173.95,165.1,170,1,1614826800
LOMA,2021-03-05,170,171.5,162,162.64999,11,1614913200
LOMA,2021-03-08,163,166.6,156.2,162.64999,6,1615172400
LOMA,2021-03-09,162.89999,167.5,162,165.60001,11,1615258800
LOMA,2021-03-10,166,169,164.6,168.45,65,1615345200
LOMA,2021-03-11,169.3,177.95,162.75,177.5,1,1615431600
LOMA,2021-03-12,178,181,174,179.5,143117,1615518000
LOMA,2021-03-15,179.5,183.9,178.7,182.64999,185044,1615777200
LOMA,2021-03-16,182.5,183,178.5,180,166197,1615863600
LOMA,2021-03-17,179,181.5,177.25,179.7,168854,1615950000
LOMA,2021-03-18,179.7,179.7,177,177.75,177277,1616036400
LOMA,2021-03-19,177,180.85,173,179.45,184821,1616122800
LOMA,2021-03-22,179,181.25,176,180.3,141293,1616382000
LOMA,2021-03-23,181,182,177.35,180.89999,60801,1616468400
LOMA,2021-03-25,178.5,180.9,172.05,177.8,7,1616641200
LOMA,2021-03-26,178,180.9,173,177.89999,220422,1616727600
LOMA,2021-03-29,172,182,172,178.95,128130,1616986800
LOMA,2021-03-30,180,187.4,179.25,187,322597,1617073200
LOMA,2021-03-31,187,187.7,185,186.35001,205005,1617159600
LOMA,2021-04-05,186.5,190.5,183.75,189.8,110624,1617591600
LOMA,2021-04-06,191,195,191,193.85001,158009,1617678000
LOMA,2021-04-07,193.8,198.5,191.8,198.2,185891,1617764400
LOMA,2021-04-08,197,198,191,191.8,334904,1617850800
LOMA,2021-04-09,192.89999,193,187,189.35001,111485,1617937200
LOMA,2021-04-12,189.35001,189.35,185.4,187.25,60240,1618196400
LOMA,2021-04-13,187.75,187.75,183.5,185.10001,138207,1618282800
LOMA,2021-04-14,186,186.9,181.4,182.55,258954,1618369200
LOMA,2021-04-15,183,184,181.5,184,132488,1618455600
LOMA,2021-04-16,184,186,181.2,182,149821,1618542000
LOMA,2021-04-19,182,185,180,183.75,113852,1618801200
LOMA,2021-04-20,183.75,188,178,178.64999,881935,1618887600
LOMA,2021-04-21,180,185,178,183.35001,123318,1618974000
LOMA,2021-04-22,183.39999,183.4,179.8,180.25,268205,1619060400
LOMA,2021-04-23,180,185.45,178.1,183.95,106294,1619146800
LOMA,2021-04-26,183.5,186,180,185.64999,10000,1619406000
LOMA,2021-04-27,186.2,190,186.2,187.45,180397,1619492400
LOMA,2021-04-28,187.95,191,186,186.89999,135575,1619578800
LOMA,2021-04-29,190.89999,190.9,182,185.35001,185878,1619665200
LOMA,2021-04-30,186,186.95,183,186,2,1619751600
LOMA,2021-05-03,185,186,183.6,185.14999,97574,1620010800
LOMA,2021-05-04,183.5,187.05,183.5,186.3,229200,1620097200
LOMA,2021-05-05,186.39999,189.5,186.4,186.7,159352,1620183600
LOMA,2021-05-06,186.7,188.25,185.05,186.2,152602,1620270000
LOMA,2021-05-07,188,190,187,187.45,224914,1620356400
LOMA,2021-05-10,187.39999,189.5,187,187.8,277844,1620615600
LOMA,2021-05-11,187,189,185,187,110369,1620702000
LOMA,2021-05-12,187,189,184,188.64999,90233,1620788400
LOMA,2021-05-13,189,191,185.5,190.7,95973,1620874800
LOMA,2021-05-14,192.14999,201.8,192.15,199.3,160605,1620961200
LOMA,2021-05-17,199,210,197.5,209.60001,3,1621220400
LOMA,2021-05-18,208.5,210.75,207.5,209.60001,100,1621306800
LOMA,2021-05-19,205,212.95,200.55,212.5,100,1621393200
LOMA,2021-05-20,211.85001,217.8,207.15,217.3,2,1621479600
LOMA,2021-05-21,217.39999,221,210,214.14999,400,1621566000
LOMA,2021-05-26,208.5,220,202,216.25,148339,1621998000
LOMA,2021-05-27,216.25,220,213,214.10001,257745,1622084400
LOMA,2021-05-28,214.2,222,213,220,168292,1622170800
LOMA,2021-05-31,222,229.9,219,225.95,75943,1622430000
LOMA,2021-06-01,225,233.35,224.85,232.10001,238046,1622516400
LOMA,2021-06-02,234,240,233,236.85001,242095,1622602800
LOMA,2021-06-03,230,234,229,232.3,339430,1622689200
LOMA,2021-06-04,234.75,237,228.25,236.10001,342698,1622775600
LOMA,2021-06-07,240.10001,247,238.05,240.5,634360,1623034800
LOMA,2021-06-08,236.7,239.7,234.05,236.3,322995,1623121200
LOMA,2021-06-09,236.64999,242.2,234.9,240.64999,214404,1623207600
LOMA,2021-06-10,240,245.7,239.3,242.39999,573209,1623294000
LOMA,2021-06-11,243.3,243.3,235.1,235.95,190076,1623380400
LOMA,2021-06-14,236.8,238.6,232.9,234,405477,1623639600
LOMA,2021-06-15,234.5,238,229.35,236.5,130127,1623726000
LOMA,2021-06-16,239.2,239.2,236,237.55,157675,1623812400
LOMA,2021-06-17,236.95,236.95,232.05,234,95907,1623898800
LOMA,2021-06-18,231,231.75,223.05,230.3,128787,1623985200
LOMA,2021-06-22,230.3,235.4,220.25,235.2,125298,1624330800
LOMA,2021-06-23,238,240,234.65,238.8,185327,1624417200
LOMA,2021-06-24,235,246.55,235,244.39999,142181,1624503600
LOMA,2021-06-25,238,238.9,228,237.39999,174534,1624590000
LOMA,2021-06-28,236,237,233,234.95,108640,1624849200
LOMA,2021-06-29,234.95,234.95,231.5,233.7,85912,1624935600
LOMA,2021-06-30,233,235.05,230,231.75,98876,1625022000
LOMA,2021-07-01,235,235,224.25,225.05,124048,1625108400
LOMA,2021-07-02,226,229.9,226,229.5,17032,1625194800
LOMA,2021-07-05,229.5,247,229.5,242.85001,72943,1625454000
LOMA,2021-07-06,243.5,243.5,234.2,239.89999,203251,1625540400
LOMA,2021-07-07,241.75,243,235.25,241.7,129568,1625626800
LOMA,2021-07-08,236.85001,241.05,229,240.3,104509,1625713200
LOMA,2021-07-12,242.64999,255,242.65,252.60001,103078,1626058800
LOMA,2021-07-13,251.10001,253,248,248.55,186253,1626145200
LOMA,2021-07-14,251.5,258,251.5,256.95001,154236,1626231600
LOMA,2021-07-15,257.39899,265,257399,264.64999,340060,1626318000
LOMA,2021-07-16,268,268,258,258.60001,119784,1626404400
LOMA,2021-07-19,248,257.45,247,255.95,162574,1626663600
LOMA,2021-07-20,255,269,255,264.89999,144134,1626750000
LOMA,2021-07-21,267,273,266,272.45001,141128,1626836400
LOMA,2021-07-22,273.39999,277,270.5,276.29999,100918,1626922800
LOMA,2021-07-23,277.75,281,275.5,276.29999,161922,1627009200
LOMA,2021-07-26,280,287,280,285.10001,108462,1627268400
LOMA,2021-07-27,284.79999,287,282.1,284.45001,109704,1627354800
LOMA,2021-07-28,284.39999,294,284,291.89999,114575,1627441200
LOMA,2021-07-29,294.85001,299,294,297.04999,174681,1627527600
LOMA,2021-07-30,297.29999,297.3,288.45,289.64999,292548,1627614000
LOMA,2021-08-02,289,294,285,289,168669,1627873200
LOMA,2021-08-03,289,292.95,286,292.14999,120347,1627959600
LOMA,2021-08-04,295,296,284,288.35001,444705,1628046000
LOMA,2021-08-05,296,296,280,287,713109,1628132400
LOMA,2021-08-06,288.45001,292.8,280.1,283.60001,379133,1628218800
LOMA,2021-08-09,283.5,283.6,271.5,275.54999,162064,1628478000
LOMA,2021-08-10,277,285,275.55,283,289529,1628564400
LOMA,2021-08-11,283,290.45,281.9,287.04999,184334,1628650800
LOMA,2021-08-12,283,286.5,283,284.45001,224804,1628737200
LOMA,2021-08-13,285.5,286.5,276.1,285.75,231187,1628823600
LOMA,2021-08-17,285.25,285.25,272,276.54999,551853,1629169200
LOMA,2021-08-18,276.79999,276.8,266.1,271.14999,548083,1629255600
LOMA,2021-08-19,269.89999,269.9,256,263.14999,222961,1629342000
LOMA,2021-08-20,263,267,260,264.75,195293,1629428400
LOMA,2021-08-23,265.60001,271,264.75,267.25,128778,1629687600
LOMA,2021-08-24,270,277.4,268,276.5,209251,1629774000
LOMA,2021-08-25,277.10001,279.5,272.75,275.04999,224665,1629860400
LOMA,2021-08-26,280,280,268.7,269.04999,228686,1629946800
LOMA,2021-08-27,271,279,271,274.95001,262572,1630033200
LOMA,2021-08-30,279,288,277.3,281.79999,305615,1630292400
LOMA,2021-08-31,283.5,285.25,277.3,278.35001,235463,1630378800
LOMA,2021-09-01,279,282.85,275.5,276.89999,425600,1630465200
LOMA,2021-09-02,283,283,273.5,276.75,305347,1630551600
LOMA,2021-09-03,270,274.6,267.65,271.35001,217778,1630638000
LOMA,2021-09-06,271.35001,278,271.35,276.25,52099,1630897200
LOMA,2021-09-07,277,279,275,277.35001,267536,1630983600
LOMA,2021-09-08,277.39999,278.15,266,267.89999,575846,1631070000
LOMA,2021-09-09,270,271.8,257149,262.75,119474,1631156400
LOMA,2021-09-10,263.04999,265.6,254,259.70001,126830,1631242800
LOMA,2021-09-13,274,287.85,262,263.75,222425,1631502000
LOMA,2021-09-14,264.5,264.5,253.05,258.75,196704,1631588400
LOMA,2021-09-15,259,264,253.5,256.64899,145814,1631674800
LOMA,2021-09-16,257.45001,260,248,259.70001,295456,1631761200
LOMA,2021-09-17,260,267,260,263.95001,193580,1631847600
LOMA,2021-09-20,257.5,262.2,254.5,261.14899,240461,1632106800
LOMA,2021-09-21,261,272,255,269.89999,177183,1632193200
LOMA,2021-09-22,272.5,272.5,264,267.89999,308267,1632279600
LOMA,2021-09-23,271.54999,271.55,264,268.10001,182131,1632366000
LOMA,2021-09-24,269.89999,269.9,261,263.04999,92990,1632452400
LOMA,2021-09-27,259.85001,271,259.85,270.5,92594,1632711600
LOMA,2021-09-28,271.5,275.85,267,272.39999,108726,1632798000
LOMA,2021-09-29,273,278.5,270,276.35001,280629,1632884400
LOMA,2021-09-30,279,279.8,275.5,277.54999,617578,1632970800
LOMA,2021-10-01,277,280,272.5,275,185508,1633057200
LOMA,2021-10-04,269,275.9,269,270.5,244367,1633316400
LOMA,2021-10-05,268.89999,269,265,265.70001,300181,1633402800
LOMA,2021-10-06,264.10001,266,259.1,263.39999,206418,1633489200
LOMA,2021-10-07,260.75,269,260.75,265.10001,178202,1633575600
LOMA,2021-10-12,267,268,263.8,266,167896,1634007600
LOMA,2021-10-13,267,270,266.5,269.60001,158483,1634094000
LOMA,2021-10-14,270,277.4,269.6,275.89999,215001,1634180400
